OrthoSymbol	americanLobster	amphioxus	drosophila	flameJellyfish	octopus	scallop	vaseTunicate	waspSpider
OG0006457	LOC121877270	LOC136422774	Vps16A	LOC135682227	LOC106882863	LOC110463599	LOC100186439	LOC129975787
OG0006458	LOC121877299	LOC136444655	fzr	LOC135695062	LOC106869096	LOC110458534	LOC100179951	LOC129981823
OG0006459	LOC121877308	LOC136429810	Top3beta	LOC135695415	LOC106871905	LOC110443000	LOC100179759	LOC129981311
OG0006460	LOC121877315	LOC136432694	Mocs1	LOC135681490	LOC106868074	LOC110466522	LOC100183279	LOC129988601
OG0006461	LOC121877328	LOC136432274	Tbcc	LOC135691857	LOC106880156	LOC110466503	LOC100178006	LOC129957114
OG0006462	LOC121877333	LOC136421492	Aatf	LOC135682414	LOC106867473	LOC110450048	LOC100183752	LOC129960853
OG0006463	LOC121877336	LOC136440058	Arpc1	LOC135691697	LOC106870614	LOC110466942	LOC100182145	LOC129988254
OG0006464	LOC121877351	LOC136422967	CG31229	LOC135683560	LOC106881380	LOC110461343	LOC100180734	LOC129963446
OG0006465	LOC121877395	LOC136447354	IA-2	LOC135682915	LOC106876783	LOC110448041	LOC100187431	LOC129967124
OG0006466	LOC121877398	LOC136439926	CG1532	LOC135683741	LOC106873020	LOC110445827	LOC100176864	LOC129965348
OG0006468	LOC121877435	LOC136448291	MCU	LOC135680978	LOC106867904	LOC110464245	LOC100175007	LOC129962594
OG0006469	LOC121877440	LOC136422980	dtr	LOC135696589	LOC106882542	LOC110445283	LOC100183546	LOC129975349
OG0006470	LOC121877459	LOC136433299	Trs20	LOC135686357	LOC106873675	LOC110454842	LOC113474008	LOC129967120
OG0006471	LOC121877478	LOC136440792	CG41099	LOC135683006	LOC106881632	LOC110460738	zf_fyve_-5	LOC129965769
OG0006473	LOC121877485	LOC136444178	MED31	LOC135683232	LOC106881139	LOC110457151	LOC100177801	LOC129983855
OG0006474	LOC121877529	LOC136447898	wap	LOC135692577	LOC106870976	LOC110459935	LOC100186524	LOC129963773
OG0006475	LOC121877541	LOC136439287	CG1677	LOC135690750	LOC106883042	LOC110454451	LOC100179844	LOC129958872
OG0006476	LOC121877573	LOC136433465	smg	LOC135687960	LOC106877587	LOC110442559	LOC100186496	LOC129971387
OG0006477	LOC121877592	LOC136430899	Atg101	LOC135680771	LOC106874664	LOC110442768	LOC100185215	LOC129972574
OG0006478	LOC121877624	LOC136430824	CG9286	LOC135696032	LOC106872987	LOC110466294	LOC100181185	LOC129987955
OG0006479	LOC121877625	LOC136438809	Kua	LOC135690858	LOC106877806	LOC110464778	LOC100178755	LOC129972297
OG0006480	LOC121877628	LOC136433359	Rab4	LOC135694594	LOC106870962	LOC110466131	LOC100177325	LOC129984073
OG0006481	LOC121877661	LOC136444746	bisc	LOC135695198	LOC106883008	LOC110450299	LOC100176981	LOC129971134
OG0006483	LOC121877706	LOC136433441	pcx	LOC135687458	LOC106881599	LOC110466333	LOC100182855	LOC129988213
OG0006484	LOC121877710	LOC136421617	pasha	LOC135683502	LOC106876173	LOC110452894	LOC100181045	LOC129971462
OG0006485	LOC121877718	LOC136435483	Rpn7	LOC135692546	LOC106877911	LOC110461260	LOC100184510	LOC129964373
OG0006486	LOC121877772	LOC136438881	dpa	LOC135690586	LOC106874208	LOC110441928	LOC100176589	LOC129984778
OG0006487	LOC121877791	LOC136434171	jar	LOC135685727	LOC106870296	LOC110441810	LOC100186550	LOC129959539
OG0006488	LOC121877809	LOC136433796	EMC7	LOC135681781	LOC106881317	LOC110442265	LOC100180785	LOC129957115
OG0006489	LOC121877897	LOC136433737	mRpS10	LOC135687589	LOC106872653	LOC110450999	LOC100175178	LOC129966216
OG0006490	LOC121877898	LOC136430901	hfp	LOC135696547	LOC106882518	LOC110451702	LOC100183320	LOC129968487
OG0006491	LOC121877899	LOC136432294	CoRest	LOC135681540	LOC106879701	LOC110446511	LOC100178415	LOC129975752
OG0006492	LOC121877901	LOC136433678	CG3702	LOC135691811	LOC106874411	LOC110449131	LOC100182688	LOC129960054
OG0006493	LOC121877927	LOC136430114	CG6443	LOC135696439	LOC106882271	LOC110448324	LOC100177899	LOC129963360
OG0006494	LOC121877931	LOC136433757	Coq8	LOC135688657	LOC106879033	LOC110450838	LOC100182332	LOC129966771
OG0006495	LOC121877935	LOC136424716	CG1074	LOC135690103	LOC106877536	LOC110446419	LOC100177819	LOC129971573
OG0006497	LOC121878021	LOC136449297	PolE1	LOC135684368	LOC106884300	LOC110462861	LOC100175840	LOC129989000
OG0006498	LOC121878038	LOC136423468	bys	LOC135695561	LOC106874484	LOC110465808	LOC100182572	LOC129968564
OG0006499	LOC121878042	LOC136423844	CG7747	LOC135693416	LOC106873240	LOC110461657	LOC100175542	LOC129984600
OG0006500	LOC121878044	LOC136430334	CG11007	LOC135696791	LOC106881456	LOC110459875	LOC100179387	LOC129961628
OG0006501	LOC121878046	LOC136424765	CG11050	LOC135689990	LOC106867346	LOC110452158	LOC100179541	LOC129975675
OG0006502	LOC121878047	LOC136439371	RpL14	LOC135690629	LOC106869355	LOC110453610	LOC100183779	LOC129985105
OG0006504	LOC121878068	LOC136439887	Alg1	LOC135691701	LOC106882808	LOC110455665	LOC100177331	LOC129965584
OG0006505	LOC121878070	LOC136426595	Idh3a	LOC135687355	LOC106875666	LOC110453736	LOC100177499	LOC129989056
OG0006507	LOC121878078	LOC136439063	CG10347	LOC135690502	LOC106880979	LOC110452599	LOC100179639	LOC129985292
OG0006508	LOC121878137	LOC136436854	Nup62	LOC135693521	LOC106867475	LOC110452775	LOC100182610	LOC129975656
OG0006509	LOC121878144	LOC136424100	Snx17	LOC135689420	LOC106867188	LOC110448760	LOC100177730	LOC129976034
OG0006510	LOC121878148	LOC136433386	Dhc64C	LOC135694747	LOC106883942	LOC110454634	LOC100176169	LOC129965635
OG0006511	LOC121878164	LOC136447850	RpL37A	LOC135682635	LOC106881347	LOC110465538	LOC100177458	LOC129981039
OG0006513	LOC121878199	LOC136438206	grsm	LOC135690863	LOC106872918	LOC110466786	LOC100183061	LOC129983842
OG0006514	LOC121878205	LOC136448295	CG9515	LOC135686449	LOC106877458	LOC110442261	LOC100186236	LOC129959543
OG0006515	LOC121878212	LOC136434368	noi	LOC135691994	LOC106868824	LOC110455451	LOC100184779	LOC129976318
OG0006516	LOC121878227	LOC136439978	Phf5a	LOC135691916	LOC106873513	LOC110465610	LOC100178613	LOC129959667
OG0006517	LOC121878267	LOC136424144	Ak2	LOC135689973	LOC106883940	LOC110448761	LOC100181027	LOC129976236
OG0006518	LOC121878272	LOC136439646	CG17683	LOC135688091	LOC106877694	LOC110453943	LOC100180065	LOC129984106
OG0006519	LOC121878299	LOC136432468	CCT4	LOC135693949	LOC106872493	LOC110462809	LOC100176488	LOC129961727
OG0006520	LOC121878300	LOC136433297	CG4968	LOC135690218	LOC106881010	LOC110446495	LOC100179480	LOC129984089
OG0006521	LOC121878303	LOC136423657	Dp	LOC135684730	LOC106869132	LOC110463440	dp-1	LOC129965766
OG0006523	LOC121878318	LOC136431284	NAT1	LOC135695538	LOC106878701	LOC110448930	LOC100180257	LOC129975116
OG0006524	LOC121878320	LOC136436746	CG2063	LOC135694644	LOC106882689	LOC110450237	LOC100184452	LOC129976520
OG0006525	LOC121878321	LOC136444130	Rpn1	LOC135680810	LOC106877936	LOC110445475	LOC100181495	LOC129983713
OG0006526	LOC121878332	LOC136445918	CCT5	LOC135682185	LOC106883023	LOC110463550	LOC100181478	LOC129988839
OG0006527	LOC121878333	LOC136441005	Marf1	LOC135691831	LOC106873218	LOC110449950	LOC100183300	LOC129988124
OG0006529	LOC121878344	LOC136430058	Ctr9	LOC135695418	LOC106877440	LOC110460437	LOC100175816	LOC129984561
OG0006530	LOC121878346	LOC136440408	Pka-R1	LOC135691982	LOC106881659	LOC110445999	LOC100179599	LOC129987849
OG0006531	LOC121878347	LOC136426057	Txl	LOC135690386	LOC106875121	LOC110462602	LOC100185511	LOC129980782
OG0006533	LOC121878363	LOC136448124	Phb1	LOC135681113	LOC106875850	LOC110461621	LOC100185159	LOC129968907
OG0006534	LOC121878396	LOC136439329	CG11123	LOC135691299	LOC106878162	LOC110443798	LOC100184690	LOC129964183
OG0006535	LOC121878402	LOC136435457	CG33331	LOC135686890	LOC106881807	LOC110462802	LOC100186078	LOC129972868
OG0006536	LOC121878413	LOC136435190	CG32022	LOC135685434	LOC106875450	LOC110454182	LOC100175393	LOC129963588
OG0006537	LOC121878415	LOC136439950	Tif-IA	LOC135693137	LOC106882567	LOC110463852	LOC100182246	LOC129967038
OG0006538	LOC121878428	LOC136443519	Ctu1	LOC135685734	LOC106871199	LOC110447700	LOC100183519	LOC129965876
OG0006539	LOC121878429	LOC136430424	Nagk	LOC135694687	LOC106868603	LOC110451768	LOC100183285	LOC129966670
OG0006540	LOC121878431	LOC136435775	RpL36	LOC135687427	LOC106880061	LOC110467038	LOC100180699	LOC129972539
OG0006541	LOC121878445	LOC136424237	Prp8	LOC135684021	LOC106883575	LOC110452717	LOC100185829	LOC129974001
OG0006542	LOC121878446	LOC136428874	Gk1	LOC135690659	LOC106873255	LOC110455153	LOC100175244	LOC129960421
OG0006543	LOC121878447	LOC136433829	CG17187	LOC135688790	LOC106874876	LOC110466351	LOC100183726	LOC129972818
OG0006544	LOC121878451	LOC136433684	mRpL11	LOC135692661	LOC106878837	LOC110467228	LOC100187432	LOC129975937
OG0006545	LOC121878457	LOC136422594	CG8060	LOC135685287	LOC106879132	LOC110455450	LOC100184670	LOC129984343
OG0006546	LOC121878462	LOC136443380	Pex2	LOC135688602	LOC106871847	LOC110455281	LOC100181926	LOC129969080
OG0006547	LOC121878473	LOC136429028	alien	LOC135687124	LOC106872704	LOC110453731	LOC100177051	LOC129961604
OG0006548	LOC121878475	LOC136443395	mRpS23	LOC135685660	LOC106879813	LOC110465432	LOC100180533	LOC129984146
OG0006549	LOC121878528	LOC136448342	alpha-PheRS	LOC135694877	LOC106873038	LOC110442841	zf_cchc_-15	LOC129989175
OG0006550	LOC121878538	LOC136447956	Cdk12	LOC135682642	LOC106872449	LOC110465128	LOC100177537	LOC129988105
OG0006551	LOC121878547	LOC136437843	ND-B22	LOC135691317	LOC106880952	LOC110451115	LOC100184111	LOC129988037
OG0006552	LOC121878549	LOC136428299	Impbeta11	LOC135687371	LOC106884472	LOC110445666	LOC100187200	LOC129971417
OG0006553	LOC121878576	LOC136432511	AlkB	LOC135682212	LOC106873474	LOC110450493	LOC100186336	LOC129988432
OG0006554	LOC121878578	LOC136444416	CG9117	LOC135686095	LOC106876687	LOC110462474	LOC100178012	LOC129971378
OG0006555	LOC121878583	LOC136446697	CG9004	LOC135682725	LOC106878258	LOC110464367	LOC100176850	LOC129981930
OG0006556	LOC121878597	LOC136433193	Mat1	LOC135685507	LOC106873812	LOC110466063	zf_ring_-55	LOC129959684
OG0006558	LOC121878680	LOC136432338	CG31156	LOC135687381	LOC106868843	LOC110466544	LOC104265394	LOC129976459
OG0006559	LOC121878690	LOC136429644	CG8204	LOC135683397	LOC106868374	LOC110464059	LOC100184685	LOC129969427
OG0006560	LOC121878735	LOC136434043	Sesn	LOC135685297	LOC106869376	LOC110449805	LOC100183928	LOC129958842
OG0006561	LOC121878745	LOC136439366	CIAPIN1	LOC135691047	LOC106876880	LOC110453629	LOC100178813	LOC129972719
OG0006562	LOC121878784	LOC136429955	Sec63	LOC135685106	LOC106868117	LOC110447061	LOC100179323	LOC129988195
OG0006563	LOC121878793	LOC136439669	PolD2	LOC135691684	LOC106873857	LOC110455705	LOC100180983	LOC129962109
OG0006564	LOC121878832	LOC136435631	MED20	LOC135690012	LOC106883613	LOC110466276	LOC100180457	LOC129966640
OG0006565	LOC121878848	LOC136430586	CG7218	LOC135695836	LOC106884230	LOC110448750	LOC100182298	LOC129966798
OG0006566	LOC121878857	LOC136433306	CG2747	LOC135684135	LOC106876982	LOC110442025	LOC100180043	LOC129960470
OG0006568	LOC121878874	LOC136430608	mRpS26	LOC135696346	LOC106882426	LOC110449636	LOC100182539	LOC129984245
OG0006569	LOC121878875	LOC136434728	snz	LOC135686187	LOC106871910	LOC110454051	LOC100177186	LOC129971677
OG0006570	LOC121878877	LOC136439602	KdelR	LOC135692081	LOC106879761	LOC110464235	erd2	LOC129969473
OG0006571	LOC121878879	LOC136440398	Es2	LOC135684027	LOC106878840	LOC110463826	LOC100186946	LOC129957619
OG0006572	LOC121878881	LOC136436609	CG12795	LOC135686610	LOC106879534	LOC110461840	LOC100182904	LOC129961905
OG0006574	LOC121878936	LOC136421853	CCDC53	LOC135684798	LOC106869381	LOC110454267	LOC100181722	LOC129963961
OG0006575	LOC121878940	LOC136435350	CG9886	LOC135694711	LOC106883876	LOC110462256	LOC100183164	LOC129965372
OG0006576	LOC121878942	LOC136427906	PIG-O	LOC135687808	LOC106877410	LOC110465586	LOC100182379	LOC129987521
OG0006579	LOC121878998	LOC136442401	CkIIbeta	LOC135693350	LOC106871969	LOC110451331	ck2b	LOC129963291
OG0006580	LOC121878999	LOC136423597	SelT	LOC135684500	LOC106872954	LOC110462216	LOC100181742	LOC129963730
OG0006582	LOC121879018	LOC136433026	rec	LOC135691167	LOC106876704	LOC110466746	LOC100179960	LOC129960056
OG0006583	LOC121879022	LOC136444522	eIF2Bbeta	LOC135689140	LOC106868639	LOC110463276	LOC100187159	LOC129965938
OG0006585	LOC121879112	LOC136442699	CG5555	LOC135683814	LOC106868570	LOC110457726	zf_ubp/ring_-1	LOC129971631
OG0006586	LOC121879123	LOC136423186	icln	LOC135684352	LOC106867579	LOC110466705	LOC100180421	LOC129966817
OG0006588	LOC121879133	LOC136434547	HUWE1	LOC135692872	LOC106871200	LOC110442109	LOC100179586	LOC129961102
OG0006590	LOC121879197	LOC136433556	CG14210	LOC135683016	LOC106878208	LOC110457828	LOC100184554	LOC129987811
OG0006591	LOC121879198	LOC136434868	eEFSec	LOC135683686	LOC106879759	LOC110446075	LOC100186261	LOC129976564
OG0006592	LOC121879206	LOC136440447	DCTN5-p25	LOC135691676	LOC106867899	LOC110459511	LOC100181156	LOC129968162
OG0006593	LOC121879207	LOC136436204	CG31223	LOC135685139	LOC106874760	LOC110463747	LOC101242714	LOC129972681
OG0006594	LOC121879243	LOC136427758	Arfrp1	LOC135689216	LOC106871606	LOC110445169	LOC100184292	LOC129963366
OG0006595	LOC121879246	LOC136423862	conu	LOC135689694	LOC106884256	LOC110454509	LOC100176220	LOC129975246
OG0006596	LOC121879263	LOC136445991	CG11679	LOC135683548	LOC106882541	LOC110460928	LOC100176852	LOC129963582
OG0006597	LOC121879292	LOC136428636	CG31460	LOC135687091	LOC106882582	LOC110455999	LOC100178814	LOC129966128
OG0006598	LOC121879334	LOC136441535	l_1_G0196	LOC135691054	LOC106875122	LOC110441581	LOC100182708	LOC129981809
OG0006599	LOC121879367	LOC136445220	Rad23	LOC135694563	LOC106872556	LOC110442819	LOC100179594	LOC129976049
OG0006600	LOC121879381	LOC136441658	GAPsec	LOC135694108	LOC106875833	LOC110458193	LOC100180156	LOC129975764
OG0006601	LOC121879384	LOC136423900	Vps52	LOC135687552	LOC106884414	LOC110454884	LOC100176467	LOC129984439
OG0006602	LOC121879385	LOC136441018	mora	LOC135685136	LOC106870515	LOC110459033	LOC100180792	LOC129957505
OG0006603	LOC121879393	LOC136443305	Ssu72	LOC135688465	LOC106877625	LOC110440495	LOC100187321	LOC129981148
OG0006604	LOC121879397	LOC136430398	CG1983	LOC135696144	LOC106873174	LOC110449634	LOC100179329	LOC129958220
OG0006605	LOC121879401	LOC136439834	koi	LOC135692244	LOC106882136	LOC110450214	LOC100180280	LOC129971435
OG0006608	LOC121879502	LOC136424821	mRNA-cap	LOC135689357	LOC106879186	LOC110442300	LOC100175699	LOC129966661
OG0006609	LOC121879566	LOC136440859	Smurf	LOC135691534	LOC106869353	LOC110456745	LOC100175038	LOC129974980
OG0006611	LOC121879574	LOC136428482	Polr3G	LOC135687054	LOC106883453	LOC110462578	LOC100181260	LOC129988770
OG0006612	LOC121879580	LOC136432742	how	LOC135685539	LOC106884116	LOC110465690	LOC100181202	LOC129981009
OG0006613	LOC121879584	LOC136439771	mbo	LOC135683268	LOC106876354	LOC110464055	LOC100185467	LOC129976611
OG0006614	LOC121879586	LOC136432585	FBXO11	LOC135681289	LOC106870484	LOC110445265	zf_ubr_-2	LOC129983596
OG0006615	LOC121879589	LOC136430682	Rpi	LOC135696167	LOC106878906	LOC110463749	LOC100185905	LOC129966982
OG0006616	LOC121879659	LOC136439496	pelo	LOC135683312	LOC106868680	LOC110461701	LOC104265927	LOC129966962
OG0006617	LOC121879666	LOC136436604	crp	LOC135686264	LOC106867893	LOC110454817	ap4	LOC129959629
OG0006618	LOC121879670	LOC136439345	sl	LOC135691366	LOC106874041	LOC110450840	LOC100178711	LOC129960925
OG0006619	LOC121879672	LOC136448926	gcl	LOC135696380	LOC106883468	LOC110458079	LOC100183350	LOC129980590
OG0006620	LOC121879674	LOC136444240	CG9109	LOC135683392	LOC106881160	LOC110461912	LOC104266456	LOC129975740
OG0006621	LOC121879701	LOC136444241	CG5543	LOC135688028	LOC106875119	LOC110458500	LOC100184824	LOC129956731
OG0006622	LOC121879711	LOC136428013	CG17652	LOC135696053	LOC106876984	LOC110449161	LOC100180912	LOC129967818
OG0006623	LOC121879712	LOC136427664	mRpL13	LOC135696747	LOC106882680	LOC110456642	LOC100187383	LOC129969182
OG0006624	LOC121879714	LOC136425380	Srp19	LOC135695105	LOC106876435	LOC110446573	LOC100177434	LOC129961644
OG0006626	LOC121879728	LOC136440179	Top3alpha	LOC135691551	LOC106881787	LOC110464690	zf_cchc/grf_-1	LOC129988318
OG0006628	LOC121879762	LOC136445899	Lnpk	LOC135682010	LOC106874860	LOC110460341	LOC100180661	LOC129981610
OG0006630	LOC121879769	LOC136439655	unk	LOC135692256	LOC106881788	LOC110446023	zf_c3h_-17	LOC129987971
OG0006631	LOC121879770	LOC136433389	me31B	LOC135684529	LOC106869676	LOC110453555	LOC100182805	LOC129963115
OG0006632	LOC121879789	LOC136448059	mRpL43	LOC135696424	LOC106875390	LOC110451767	LOC104265492	LOC129967152
OG0006633	LOC121879790	LOC136437389	pix	LOC135686484	LOC106872753	LOC110457634	LOC100184673	LOC129989099
OG0006634	LOC121879831	LOC136433959	crn	LOC135681738	LOC106872978	LOC110450468	LOC100181928	LOC129984951
OG0006636	LOC121879888	LOC136443284	BCAS2	LOC135687965	LOC106878732	LOC110463988	LOC100182504	LOC129984195
OG0006637	LOC121879898	LOC136435819	adp	LOC135685177	LOC106872741	LOC110448815	LOC100181066	LOC129958181
OG0006638	LOC121879904	LOC136433410	CG6729	LOC135688450	LOC106881451	LOC110445871	LOC100182254	LOC129981732
OG0006639	LOC121879907	LOC136439427	Snrk	LOC135690721	LOC106867442	LOC110461918	LOC100178830	LOC129957527
OG0006641	LOC121879911	LOC136444527	spt4	LOC135683693	LOC106869069	LOC110446028	spt4	LOC129971622
OG0006642	LOC121879915	LOC136436344	CG11403	LOC135685983	LOC106880298	LOC110457083	LOC100182704	LOC129988177
OG0006643	LOC121879917	LOC136448115	Tim23	LOC135689410	LOC106868705	LOC110448891	LOC100187325	LOC129962749
OG0006644	LOC121879918	LOC136423768	Rpt5	LOC135696612	LOC106882053	LOC110442156	LOC100181458	LOC129961688
OG0006645	LOC121879923	LOC136444889	Dus4	LOC135692402	LOC106880305	LOC110461696	LOC100186307	LOC129959971
OG0006646	LOC121879951	LOC136433523	Tbcb	LOC135684577	LOC106873674	LOC110456694	LOC100183278	LOC129971653
OG0006647	LOC121879955	LOC136436834	Dus3	LOC135682449	LOC106882047	LOC110452916	zf_c3h_-5	LOC129989484
OG0006648	LOC121879957	LOC136433456	Prp39	LOC135688636	LOC106883738	LOC110450435	LOC100179276	LOC129983833
OG0006649	LOC121879964	LOC136444083	IntS11	LOC135688149	LOC106883976	LOC110448257	LOC100186018	LOC129963146
OG0006650	LOC121879968	LOC136443866	Marf	LOC135688612	LOC106881618	LOC110450460	LOC100186475	LOC129981296
OG0006651	LOC121879974	LOC136447361	CG3703	LOC135696580	LOC106876861	LOC110448933	LOC100185106	LOC129963878
OG0006652	LOC121879975	LOC136439376	CG3225	LOC135690562	LOC106867644	LOC110453621	LOC100182369	LOC129963205
OG0006653	LOC121879976	LOC136437995	PDCD-5	LOC135690602	LOC106879103	LOC110466752	LOC100184285	LOC129988089
OG0006654	LOC121879986	LOC136428944	Mvd	LOC135681899	LOC106870866	LOC110466871	LOC100178513	LOC129961590
OG0006655	LOC121880004	LOC136424046	CG32344	LOC135690014	LOC106879238	LOC110442302	LOC100175891	LOC129965896
OG0006656	LOC121880027	LOC136449301	ldbr	LOC135696161	LOC106875940	LOC110453481	LOC100179161	LOC129977223
OG0006657	LOC121880028	LOC136428096	Aldh7A1	LOC135687624	LOC106871909	LOC110455019	LOC100184485	LOC129966856
OG0006658	LOC121880049	LOC136432900	Zip102B	LOC135690036	LOC106877157	LOC110454918	LOC100182194	LOC129966551
OG0006659	LOC121880050	LOC136441848	Rab14	LOC135693506	LOC106867355	LOC110464888	LOC100176126	LOC129965642
OG0006660	LOC121880058	LOC136433246	sip3	LOC135693576	LOC106883391	LOC110457024	LOC100182895	LOC129965772
OG0006661	LOC121880154	LOC136438614	CycE	LOC135691006	LOC106874854	LOC110443792	LOC100185796	LOC129971616
OG0006662	LOC121880161	LOC136440132	CG4615	LOC135691815	LOC106868482	LOC110446550	LOC100181085	LOC129988512
OG0006663	LOC121880162	LOC136435776	Taf2	LOC135683129	LOC106873886	LOC110442836	LOC100186812	LOC129966744
OG0006664	LOC121880163	LOC136448177	bug	LOC135689714	LOC106883404	LOC110453688	LOC100175288	LOC129972661
OG0006665	LOC121880173	LOC136447443	lsn	LOC135682284	LOC106873120	LOC110463171	LOC100176704	LOC129971640
OG0006666	LOC121880174	LOC136445514	Non1	LOC135682317	LOC106869358	LOC110462887	LOC100175695	LOC129963225
OG0006667	LOC121880280	LOC136433330	Alg7	LOC135684807	LOC106872152	LOC110465688	LOC100185972	LOC129968810
OG0006668	LOC121880338	LOC136448370	Prp5	LOC135687313	LOC106869362	LOC110450409	LOC100178584	LOC129968479
OG0006669	LOC121880348	LOC136428965	CG15432	LOC135694597	LOC106872823	LOC110463310	LOC100185502	LOC129964218
OG0006670	LOC121880360	LOC136420831	CG8939	LOC135683835	LOC106871475	LOC110457716	LOC100179391	LOC129965671
OG0006671	LOC121880374	LOC136435159	Rab39	LOC135685634	LOC106872135	LOC110450174	LOC100177885	LOC129960951
OG0006672	LOC121880391	LOC136429975	Cpsf6	LOC135695470	LOC106876145	LOC110440991	LOC100178271	LOC129956451
OG0006673	LOC121880394	LOC136448276	Cap-G	LOC135696452	LOC106868660	LOC110465022	LOC100176733	LOC129961993
OG0006674	LOC121880416	LOC136433257	CG5521	LOC135694167	LOC106883134	LOC110449179	LOC100182811	LOC129956915
